Date,Age Range,Gender,Segment,Product,Total Customers,Region,Language Preference
5/1/2025,50-64,Female,Content & Complacent,Basic,126,South,English
5/1/2025,50-64,Female,Content & Complacent,Enhanced,132,Midwest,Spanish
5/1/2025,50-64,Female,Content & Complacent,Premium,102,Northeast,English
5/1/2025,50-64,Female,Unengaged,Basic,130,West,English
5/1/2025,50-64,Female,Unengaged,Enhanced,188,Northeast,English
5/1/2025,50-64,Female,Unengaged,Premium,119,Northeast,Spanish
5/1/2025,65+,Male,Highly Engaged,Basic,198,South,English
5/1/2025,65+,Male,Highly Engaged,Enhanced,113,Midwest,English
5/1/2025,65+,Male,Highly Engaged,Premium,173,Northeast,Vietnamese
5/1/2025,65+,Male,Reactive Engagers,Basic,195,Midwest,English
5/1/2025,65+,Male,Reactive Engagers,Enhanced,138,West,English
5/1/2025,65+,Male,Reactive Engagers,Premium,124,West,English
5/1/2025,65+,Male,Content & Complacent,Basic,129,Northeast,English
5/1/2025,65+,Male,Content & Complacent,Enhanced,161,Midwest,English
5/1/2025,65+,Male,Content & Complacent,Premium,182,West,English
5/1/2025,65+,Male,Unengaged,Basic,217,Northeast,English
5/1/2025,65+,Male,Unengaged,Enhanced,157,West,Spanish
5/1/2025,65+,Male,Unengaged,Premium,122,South,English
5/1/2025,65+,Female,Highly Engaged,Basic,118,Northeast,Spanish
5/1/2025,65+,Female,Highly Engaged,Enhanced,202,West,English
5/1/2025,65+,Female,Highly Engaged,Premium,113,South,Spanish
5/1/2025,65+,Female,Reactive Engagers,Basic,171,Northeast,English
5/1/2025,65+,Female,Reactive Engagers,Enhanced,195,Midwest,English
5/1/2025,65+,Female,Reactive Engagers,Premium,159,Northeast,Spanish
5/1/2025,65+,Female,Content & Complacent,Basic,126,Northeast,Spanish
5/1/2025,65+,Female,Content & Complacent,Enhanced,175,Midwest,Vietnamese
5/1/2025,65+,Female,Content & Complacent,Premium,178,Midwest,English
5/1/2025,65+,Female,Unengaged,Basic,130,South,English
5/1/2025,65+,Female,Unengaged,Enhanced,170,Midwest,English
5/1/2025,65+,Female,Unengaged,Premium,199,Northeast,Spanish
6/1/2025,18-34,Male,Highly Engaged,Basic,106,Northeast,English
6/1/2025,18-34,Male,Highly Engaged,Enhanced,109,West,Spanish
6/1/2025,18-34,Male,Highly Engaged,Premium,190,Midwest,English
6/1/2025,18-34,Male,Reactive Engagers,Basic,146,Midwest,English
6/1/2025,18-34,Male,Reactive Engagers,Enhanced,203,South,English
6/1/2025,18-34,Male,Reactive Engagers,Premium,197,Northeast,English
6/1/2025,18-34,Male,Content & Complacent,Basic,194,Midwest,English
6/1/2025,18-34,Male,Content & Complacent,Enhanced,189,Northeast,Vietnamese
6/1/2025,18-34,Male,Content & Complacent,Premium,198,Northeast,English
6/1/2025,18-34,Male,Unengaged,Basic,141,Midwest,English
6/1/2025,18-34,Male,Unengaged,Enhanced,118,West,English
6/1/2025,18-34,Male,Unengaged,Premium,127,West,Spanish
6/1/2025,18-34,Female,Highly Engaged,Basic,191,West,Spanish
6/1/2025,18-34,Female,Highly Engaged,Enhanced,159,Midwest,Spanish
6/1/2025,18-34,Female,Highly Engaged,Premium,127,South,English
6/1/2025,18-34,Female,Reactive Engagers,Basic,139,West,Vietnamese
6/1/2025,18-34,Female,Reactive Engagers,Enhanced,171,Midwest,English
6/1/2025,18-34,Female,Reactive Engagers,Premium,175,Northeast,English
6/1/2025,18-34,Female,Content & Complacent,Basic,190,South,English
6/1/2025,18-34,Female,Content & Complacent,Enhanced,190,South,English
6/1/2025,18-34,Female,Content & Complacent,Premium,154,Midwest,English
6/1/2025,18-34,Female,Unengaged,Basic,221,South,English
6/1/2025,18-34,Female,Unengaged,Enhanced,112,Midwest,Chinese
6/1/2025,18-34,Female,Unengaged,Premium,117,South,Spanish
6/1/2025,35-49,Male,Highly Engaged,Basic,140,South,Chinese
6/1/2025,35-49,Male,Highly Engaged,Enhanced,158,West,English
6/1/2025,35-49,Male,Highly Engaged,Premium,151,West,English
6/1/2025,35-49,Male,Reactive Engagers,Basic,133,South,English
6/1/2025,35-49,Male,Reactive Engagers,Enhanced,134,South,English
6/1/2025,35-49,Male,Reactive Engagers,Premium,197,West,English
6/1/2025,35-49,Male,Content & Complacent,Basic,151,Midwest,English
6/1/2025,35-49,Male,Content & Complacent,Enhanced,121,Midwest,English
6/1/2025,35-49,Male,Content & Complacent,Premium,113,South,Spanish
6/1/2025,35-49,Male,Unengaged,Basic,149,Midwest,English
6/1/2025,35-49,Male,Unengaged,Enhanced,131,Northeast,English
6/1/2025,35-49,Male,Unengaged,Premium,148,Northeast,English
6/1/2025,35-49,Female,Highly Engaged,Basic,115,South,English
6/1/2025,35-49,Female,Highly Engaged,Enhanced,134,Northeast,English
6/1/2025,35-49,Female,Highly Engaged,Premium,202,West,English
6/1/2025,35-49,Female,Reactive Engagers,Basic,175,South,English
6/1/2025,35-49,Female,Reactive Engagers,Enhanced,125,South,English
6/1/2025,35-49,Female,Reactive Engagers,Premium,148,West,English
6/1/2025,35-49,Female,Content & Complacent,Basic,203,West,Spanish
6/1/2025,35-49,Female,Content & Complacent,Enhanced,177,Midwest,English
6/1/2025,35-49,Female,Content & Complacent,Premium,213,Northeast,English
6/1/2025,35-49,Female,Unengaged,Basic,209,South,Spanish
6/1/2025,35-49,Female,Unengaged,Enhanced,201,West,English
6/1/2025,35-49,Female,Unengaged,Premium,210,South,English
6/1/2025,50-64,Male,Highly Engaged,Basic,112,Midwest,English
6/1/2025,50-64,Male,Highly Engaged,Enhanced,181,Northeast,Spanish
6/1/2025,50-64,Male,Highly Engaged,Premium,174,Midwest,Spanish
6/1/2025,50-64,Male,Reactive Engagers,Basic,210,Midwest,Vietnamese
6/1/2025,50-64,Male,Reactive Engagers,Enhanced,128,Northeast,English
6/1/2025,50-64,Male,Reactive Engagers,Premium,123,Midwest,English
6/1/2025,50-64,Male,Content & Complacent,Basic,167,Northeast,English
6/1/2025,50-64,Male,Content & Complacent,Enhanced,205,South,English
6/1/2025,50-64,Male,Content & Complacent,Premium,125,Midwest,English
6/1/2025,50-64,Male,Unengaged,Basic,177,Northeast,English
6/1/2025,50-64,Male,Unengaged,Enhanced,133,West,English
6/1/2025,50-64,Male,Unengaged,Premium,182,South,Chinese
6/1/2025,50-64,Female,Highly Engaged,Basic,149,West,English
6/1/2025,50-64,Female,Highly Engaged,Enhanced,147,Northeast,Spanish
6/1/2025,50-64,Female,Highly Engaged,Premium,126,West,English
6/1/2025,50-64,Female,Reactive Engagers,Basic,146,West,English
6/1/2025,50-64,Female,Reactive Engagers,Enhanced,226,West,English
6/1/2025,50-64,Female,Reactive Engagers,Premium,118,West,English
6/1/2025,50-64,Female,Content & Complacent,Basic,147,Northeast,English
6/1/2025,50-64,Female,Content & Complacent,Enhanced,174,West,English
6/1/2025,50-64,Female,Content & Complacent,Premium,162,West,English
6/1/2025,50-64,Female,Unengaged,Basic,125,West,English
6/1/2025,50-64,Female,Unengaged,Enhanced,116,South,English
6/1/2025,50-64,Female,Unengaged,Premium,200,Northeast,Chinese
6/1/2025,65+,Male,Highly Engaged,Basic,113,South,English
6/1/2025,65+,Male,Highly Engaged,Enhanced,167,Northeast,English
6/1/2025,65+,Male,Highly Engaged,Premium,188,West,Vietnamese
6/1/2025,65+,Male,Reactive Engagers,Basic,157,South,English
6/1/2025,65+,Male,Reactive Engagers,Enhanced,158,Midwest,Chinese
6/1/2025,65+,Male,Reactive Engagers,Premium,183,South,English
6/1/2025,65+,Male,Content & Complacent,Basic,154,Northeast,Spanish
6/1/2025,65+,Male,Content & Complacent,Enhanced,162,West,English
6/1/2025,65+,Male,Content & Complacent,Premium,152,West,English
6/1/2025,65+,Male,Unengaged,Basic,126,West,Spanish
6/1/2025,65+,Male,Unengaged,Enhanced,112,Midwest,English
6/1/2025,65+,Male,Unengaged,Premium,144,West,English
6/1/2025,65+,Female,Highly Engaged,Basic,114,West,English
6/1/2025,65+,Female,Highly Engaged,Enhanced,128,Northeast,Spanish
6/1/2025,65+,Female,Highly Engaged,Premium,158,Midwest,Spanish
6/1/2025,65+,Female,Reactive Engagers,Basic,122,South,English
6/1/2025,65+,Female,Reactive Engagers,Enhanced,129,Northeast,Spanish
6/1/2025,65+,Female,Reactive Engagers,Premium,157,West,English
6/1/2025,65+,Female,Content & Complacent,Basic,142,Northeast,English
6/1/2025,65+,Female,Content & Complacent,Enhanced,133,West,English
6/1/2025,65+,Female,Content & Complacent,Premium,129,South,English
6/1/2025,65+,Female,Unengaged,Basic,131,South,English
6/1/2025,65+,Female,Unengaged,Enhanced,157,West,English
6/1/2025,65+,Female,Unengaged,Premium,189,Northeast,English
